Record Length,2.500000e+03,,   0.001075000000,   0.06000,
Sample Interval,2.000000e-08,,   0.001075020000,   0.08000,
Trigger Point,-5.375000000000e+04,,   0.001075040000,   0.06000,
,,,   0.001075060000,  -0.50000,
,,,   0.001075080000,  -0.48000,
,,,   0.001075100000,  -0.50000,
Source,CH1,,   0.001075120000,  -0.50000,
Vertical Units,V,,   0.001075140000,  -0.52000,
Vertical Scale,5.000000e-01,,   0.001075160000,  -0.50000,
Vertical Offset,0.000000e+00,,   0.001075180000,  -0.88000,
Horizontal Units,s,,   0.001075200000,  -0.90000,
Horizontal Scale,5.000000e-06,,   0.001075220000,  -0.88000,
Pt Fmt,Y,,   0.001075240000,  -0.88000,
Yzero,0.000000e+00,,   0.001075260000,  -0.90000,
Probe Atten,1.000000e+00,,   0.001075280000,  -0.90000,
Model Number,TBS1102B-EDU,,   0.001075300000,  -1.00000,
Serial Number,C017490,,   0.001075320000,  -1.02000,
Firmware Version,FV:v4.06,,   0.001075340000,  -1.02000,
,,,0.001075360000,  -1.00000,
,,,0.001075380000,  -1.02000,
,,,0.001075400000,  -1.02000,
,,,0.001075420000,  -0.80000,
,,,0.001075440000,  -0.78000,
,,,0.001075460000,  -0.78000,
,,,0.001075480000,  -0.78000,
,,,0.001075500000,  -0.76000,
,,,0.001075520000,  -0.82000,
,,,0.001075540000,  -0.36000,
,,,0.001075560000,  -0.32000,
,,,0.001075580000,  -0.30000,
,,,0.001075600000,  -0.32000,
,,,0.001075620000,  -0.32000,
,,,0.001075640000,  -0.32000,
,,,0.001075660000,   0.10000,
,,,0.001075680000,   0.30000,
,,,0.001075700000,   0.28000,
,,,0.001075720000,   0.28000,
,,,0.001075740000,   0.30000,
,,,0.001075760000,   0.30000,
,,,0.001075780000,   0.64000,
,,,0.001075800000,   0.80000,
,,,0.001075820000,   0.82000,
,,,0.001075840000,   0.80000,
,,,0.001075860000,   0.80000,
,,,0.001075880000,   0.78000,
,,,0.001075900000,   0.84000,
,,,0.001075920000,   1.00000,
,,,0.001075940000,   1.00000,
,,,0.001075960000,   1.02000,
,,,0.001075980000,   1.00000,
,,,0.001076000000,   0.98000,
,,,0.001076020000,   0.98000,
,,,0.001076040000,   0.74000,
,,,0.001076060000,   0.78000,
,,,0.001076080000,   0.76000,
,,,0.001076100000,   0.76000,
,,,0.001076120000,   0.78000,
,,,0.001076140000,   0.74000,
,,,0.001076160000,   0.18000,
,,,0.001076180000,   0.18000,
,,,0.001076200000,   0.20000,
,,,0.001076220000,   0.22000,
,,,0.001076240000,   0.18000,
,,,0.001076260000,   0.20000,
,,,0.001076280000,  -0.46000,
,,,0.001076300000,  -0.48000,
,,,0.001076320000,  -0.46000,
,,,0.001076340000,  -0.48000,
,,,0.001076360000,  -0.46000,
,,,0.001076380000,  -0.48000,
,,,0.001076400000,  -0.92000,
,,,0.001076420000,  -0.94000,
,,,0.001076440000,  -0.92000,
,,,0.001076460000,  -0.94000,
,,,0.001076480000,  -0.90000,
,,,0.001076500000,  -0.94000,
,,,0.001076520000,  -0.96000,
,,,0.001076540000,  -0.94000,
,,,0.001076560000,  -0.96000,
,,,0.001076580000,  -0.94000,
,,,0.001076600000,  -0.94000,
,,,0.001076620000,  -0.94000,
,,,0.001076640000,  -0.50000,
,,,0.001076660000,  -0.44000,
,,,0.001076680000,  -0.48000,
,,,0.001076700000,  -0.44000,
,,,0.001076720000,  -0.46000,
,,,0.001076740000,  -0.46000,
,,,0.001076760000,   0.20000,
,,,0.001076780000,   0.28000,
,,,0.001076800000,   0.26000,
,,,0.001076820000,   0.26000,
,,,0.001076840000,   0.28000,
,,,0.001076860000,   0.26000,
,,,0.001076880000,   0.66000,
,,,0.001076900000,   0.88000,
,,,0.001076920000,   0.86000,
,,,0.001076940000,   0.86000,
,,,0.001076960000,   0.86000,
,,,0.001076980000,   0.86000,
,,,0.001077000000,   0.88000,
,,,0.001077020000,   0.98000,
,,,0.001077040000,   0.96000,
,,,0.001077060000,   0.98000,
,,,0.001077080000,   0.94000,
,,,0.001077100000,   0.96000,
,,,0.001077120000,   0.84000,
,,,0.001077140000,   0.42000,
,,,0.001077160000,   0.42000,
,,,0.001077180000,   0.44000,
,,,0.001077200000,   0.44000,
,,,0.001077220000,   0.42000,
,,,0.001077240000,   0.40000,
,,,0.001077260000,  -0.40000,
,,,0.001077280000,  -0.36000,
,,,0.001077300000,  -0.38000,
,,,0.001077320000,  -0.40000,
,,,0.001077340000,  -0.36000,
,,,0.001077360000,  -0.38000,
,,,0.001077380000,  -0.98000,
,,,0.001077400000,  -0.96000,
,,,0.001077420000,  -0.96000,
,,,0.001077440000,  -0.92000,
,,,0.001077460000,  -0.96000,
,,,0.001077480000,  -0.96000,
,,,0.001077500000,  -0.92000,
,,,0.001077520000,  -0.92000,
,,,0.001077540000,  -0.90000,
,,,0.001077560000,  -0.88000,
,,,0.001077580000,  -0.88000,
,,,0.001077600000,  -0.88000,
,,,0.001077620000,  -0.24000,
,,,0.001077640000,  -0.26000,
,,,0.001077660000,  -0.24000,
,,,0.001077680000,  -0.24000,
,,,0.001077700000,  -0.22000,
,,,0.001077720000,  -0.20000,
,,,0.001077740000,   0.66000,
,,,0.001077760000,   0.68000,
,,,0.001077780000,   0.66000,
,,,0.001077800000,   0.66000,
,,,0.001077820000,   0.66000,
,,,0.001077840000,   0.66000,
,,,0.001077860000,   0.96000,
,,,0.001077880000,   1.00000,
,,,0.001077900000,   1.02000,
,,,0.001077920000,   1.00000,
,,,0.001077940000,   1.02000,
,,,0.001077960000,   1.02000,
,,,0.001077980000,   0.72000,
,,,0.001078000000,   0.56000,
,,,0.001078020000,   0.56000,
,,,0.001078040000,   0.60000,
,,,0.001078060000,   0.58000,
,,,0.001078080000,   0.56000,
,,,0.001078100000,   0.02000,
,,,0.001078120000,  -0.30000,
,,,0.001078140000,  -0.32000,
,,,0.001078160000,  -0.32000,
,,,0.001078180000,  -0.30000,
,,,0.001078200000,  -0.32000,
,,,0.001078220000,  -0.42000,
,,,0.001078240000,  -0.96000,
